source,target,source_genesymbol,target_genesymbol,resource
P83859,Q96P65,QRFP,QRFPR,consensus
P98095,P05106,FBLN2,ITGB3,consensus
Q00604,Q9BXB1,NDP,LGR4,consensus
Q00604,Q9ULV1,NDP,FZD4,consensus
Q02747,P25092,GUCA2A,GUCY2C,consensus
Q03403,P61073,TFF2,CXCR4,consensus
Q03692,COMPLEX:O75578_P05556,COL10A1,ITGA10_ITGB1,consensus
Q03692,COMPLEX:P05556_P17301,COL10A1,ITGA2_ITGB1,consensus
Q03692,COMPLEX:P05556_P56199,COL10A1,ITGA1_ITGB1,consensus
Q03692,COMPLEX:P05556_Q9UKX5,COL10A1,ITGA11_ITGB1,consensus
Q07092,COMPLEX:O75578_P05556,COL16A1,ITGA10_ITGB1,consensus
Q07092,COMPLEX:P05556_P17301,COL16A1,ITGA2_ITGB1,consensus
Q07092,COMPLEX:P05556_P56199,COL16A1,ITGA1_ITGB1,consensus
Q07092,COMPLEX:P05556_Q9UKX5,COL16A1,ITGA11_ITGB1,consensus
Q07325,P08913,CXCL9,ADRA2A,consensus
Q07325,P12318,CXCL9,FCGR2A,consensus
Q07325,P43628,CXCL9,KIR2DL3,consensus
Q07325,P48039,CXCL9,MTNR1A,consensus
Q07325,P49682,CXCL9,CXCR3,consensus
Q07325,P51677,CXCL9,CCR3,consensus
Q07325,Q14831,CXCL9,GRM7,consensus
Q07325,Q16570,CXCL9,ACKR1,consensus
Q07654,P25106,TFF3,ACKR3,consensus
Q07654,P61073,TFF3,CXCR4,consensus
Q08380,P05556,LGALS3BP,ITGB1,consensus
Q08380,P20138,LGALS3BP,CD33,consensus
Q08431,P05106,MFGE8,ITGB3,consensus
Q08431,P06756,MFGE8,ITGAV,consensus
Q08431,P09619,MFGE8,PDGFRB,consensus
Q08830,P00533,FGL1,EGFR,consensus
Q08830,P18627,FGL1,LAG3,consensus
Q12805,P00533,EFEMP1,EGFR,consensus
Q12904,P04629,AIMP1,NTRK1,consensus
Q13007,COMPLEX:Q6UXL0_Q8N6P7,IL24,IL20RB_IL22RA1,consensus
Q13007,COMPLEX:Q6UXL0_Q9UHF4,IL24,IL20RA_IL20RB,consensus
Q13007,Q04721,IL24,NOTCH2,consensus
Q13007,Q08334,IL24,IL10RB,consensus
Q13214,COMPLEX:O14786_O75051,SEMA3B,NRP1_PLXNA2,consensus
Q13214,COMPLEX:O14786_P51805,SEMA3B,NRP1_PLXNA3,consensus
Q13214,COMPLEX:O14786_Q9HCM2,SEMA3B,NRP1_PLXNA4,consensus
Q13214,COMPLEX:O14786_Q9UIW2,SEMA3B,NRP1_PLXNA1,consensus
Q13214,COMPLEX:O60462_O75051,SEMA3B,NRP2_PLXNA2,consensus
Q13214,COMPLEX:O60462_P51805,SEMA3B,NRP2_PLXNA3,consensus
Q13214,COMPLEX:O60462_Q9HCM2,SEMA3B,NRP2_PLXNA4,consensus
Q13214,COMPLEX:O60462_Q9UIW2,SEMA3B,NRP2_PLXNA1,consensus
Q13261,P30530,IL15RA,AXL,consensus
Q13275,COMPLEX:O60462_O75051,SEMA3F,NRP2_PLXNA2,consensus
Q13275,COMPLEX:O60462_P51805,SEMA3F,NRP2_PLXNA3,consensus
Q13275,COMPLEX:O60462_Q9HCM2,SEMA3F,NRP2_PLXNA4,consensus
Q13275,COMPLEX:O60462_Q9UIW2,SEMA3F,NRP2_PLXNA1,consensus
Q13275,O14786,SEMA3F,NRP1,consensus
Q13519,P08913,PNOC,ADRA2A,consensus
Q13519,P41146,PNOC,OPRL1,consensus
Q13519,P48039,PNOC,MTNR1A,consensus
Q13519,Q14831,PNOC,GRM7,consensus
Q14005,P01730,IL16,CD4,consensus
Q14005,P51681,IL16,CCR5,consensus
Q14116,COMPLEX:O95256_Q13478,IL18,IL18R1_IL18RAP,consensus
Q14116,COMPLEX:O95256_Q13478_Q14116,IL18,IL18_IL18R1_IL18RAP,consensus
Q14116,Q9HB29,IL18,IL1RL2,consensus
Q14116,Q9NZN1,IL18,IL1RAPL1,consensus
Q14393,P30530,GAS6,AXL,consensus
Q14393,Q06418,GAS6,TYRO3,consensus
Q14393,Q12866,GAS6,MERTK,consensus
Q14406,P10912,CSHL1,GHR,consensus
Q14406,P16471,CSHL1,PRLR,consensus
Q14563,COMPLEX:O14786_O75051,SEMA3A,NRP1_PLXNA2,consensus
Q14563,COMPLEX:O14786_P51805,SEMA3A,NRP1_PLXNA3,consensus
Q14563,COMPLEX:O14786_Q9HCM2,SEMA3A,NRP1_PLXNA4,consensus
Q14563,COMPLEX:O14786_Q9UIW2,SEMA3A,NRP1_PLXNA1,consensus
Q14563,O60462,SEMA3A,NRP2,consensus
Q14623,COMPLEX:Q13635_Q99835,IHH,PTCH1_SMO,consensus
Q14623,COMPLEX:Q99835_Q9Y6C5,IHH,PTCH2_SMO,consensus
Q14623,Q4KMG0,IHH,CDON,consensus
Q14623,Q9BWV1,IHH,BOC,consensus
Q14993,COMPLEX:O75578_P05556,COL19A1,ITGA10_ITGB1,consensus
Q14993,COMPLEX:P05556_P17301,COL19A1,ITGA2_ITGB1,consensus
Q14993,COMPLEX:P05556_P56199,COL19A1,ITGA1_ITGB1,consensus
Q14993,COMPLEX:P05556_Q9UKX5,COL19A1,ITGA11_ITGB1,consensus
Q15063,COMPLEX:P05106_P06756,POSTN,ITGAV_ITGB3,consensus
Q15063,COMPLEX:P06756_P18084,POSTN,ITGAV_ITGB5,consensus
Q15063,Q13308,POSTN,PTK7,consensus
Q15389,P05556,ANGPT1,ITGB1,consensus
Q15389,P08648,ANGPT1,ITGA5,consensus
Q15389,P35590,ANGPT1,TIE1,consensus
Q15389,Q02763,ANGPT1,TEK,consensus
Q15465,COMPLEX:Q13635_Q99835,SHH,PTCH1_SMO,consensus
Q15465,COMPLEX:Q99835_Q9Y6C5,SHH,PTCH2_SMO,consensus
Q15465,P35052,SHH,GPC1,consensus
Q15465,P78333,SHH,GPC5,consensus
Q15465,P98164,SHH,LRP2,consensus
Q15465,Q4KMG0,SHH,CDON,consensus
Q15465,Q9BWV1,SHH,BOC,consensus
Q15485,Q07954,FCN2,LRP1,consensus
Q15726,Q969F8,KISS1,KISS1R,consensus
Q15848,O15529,ADIPOQ,GPR42,consensus
Q15848,P07307,ADIPOQ,ASGR2,consensus
Q15848,P34972,ADIPOQ,CNR2,consensus
Q15848,Q86V24,ADIPOQ,ADIPOR2,consensus
Q15848,Q8NFJ6,ADIPOQ,PROKR2,consensus
Q15848,Q8TDT2,ADIPOQ,GPR152,consensus
Q15848,Q96A54,ADIPOQ,ADIPOR1,consensus
Q15848,Q9UHP7,ADIPOQ,CLEC2D,consensus
Q16610,P16144,ECM1,ITGB4,consensus
Q16619,COMPLEX:P40189_P42702,CTF1,IL6ST_LIFR,consensus
Q16627,P32246,CCL14,CCR1,consensus
Q16627,P51677,CCL14,CCR3,consensus
Q16627,P51681,CCL14,CCR5,consensus
Q16627,Q16570,CCL14,ACKR1,consensus
Q16661,P25092,GUCA2B,GUCY2C,consensus
Q16663,P32246,CCL15,CCR1,consensus
Q16663,P51677,CCL15,CCR3,consensus
Q16674,Q9ULB5,MIA,CDH7,consensus
Q17RW2,COMPLEX:O75578_P05556,COL24A1,ITGA10_ITGB1,consensus
Q17RW2,COMPLEX:P05556_P17301,COL24A1,ITGA2_ITGB1,consensus
Q17RW2,COMPLEX:P05556_P56199,COL24A1,ITGA1_ITGB1,consensus
Q17RW2,COMPLEX:P05556_Q9UKX5,COL24A1,ITGA11_ITGB1,consensus
Q1L6U9,P41597,MSMP,CCR2,consensus
Q2I0M5,COMPLEX:O75197_O75473,RSPO4,LGR5_LRP5,consensus
Q2I0M5,COMPLEX:O75197_Q9BXB1,RSPO4,LGR4_LRP5,consensus
Q2I0M5,COMPLEX:O75473_O75581,RSPO4,LGR5_LRP6,consensus
Q2I0M5,COMPLEX:O75581_Q9BXB1,RSPO4,LGR4_LRP6,consensus
Q2I0M5,Q9HBX8,RSPO4,LGR6,consensus
Q2MKA7,O75473,RSPO1,LGR5,consensus
Q2MKA7,O75581,RSPO1,LRP6,consensus
Q2MKA7,Q9BXB1,RSPO1,LGR4,consensus
Q2MKA7,Q9H461,RSPO1,FZD8,consensus
Q2MKA7,Q9HBX8,RSPO1,LGR6,consensus
Q2UY09,COMPLEX:O75578_P05556,COL28A1,ITGA10_ITGB1,consensus
Q2UY09,COMPLEX:P05556_P17301,COL28A1,ITGA2_ITGB1,consensus
Q2UY09,COMPLEX:P05556_P56199,COL28A1,ITGA1_ITGB1,consensus
Q2UY09,COMPLEX:P05556_Q9UKX5,COL28A1,ITGA11_ITGB1,consensus
Q4G0M1,Q07954,ERFE,LRP1,consensus
Q5H8A3,P08913,NMS,ADRA2A,consensus
Q5H8A3,P48039,NMS,MTNR1A,consensus
Q5H8A3,Q14831,NMS,GRM7,consensus
Q5H8A3,Q9GZQ4,NMS,NMUR2,consensus
Q5H8A3,Q9HB89,NMS,NMUR1,consensus
Q5JXA9,Q08722,SIRPB2,CD47,consensus
Q5T4W7,COMPLEX:O60609_P07949,ARTN,GFRA3_RET,consensus
Q5T4W7,COMPLEX:P07949_P56159,ARTN,GFRA1_RET,consensus
Q5T4W7,O00451,ARTN,GFRA2,consensus
Q6EBC2,COMPLEX:Q8NI17_Q99650,IL31,IL31RA_OSMR,consensus
Q6KF10,COMPLEX:O00238_P27037,GDF6,ACVR2A_BMPR1B,consensus
Q6KF10,COMPLEX:O00238_Q13705,GDF6,ACVR2B_BMPR1B,consensus
Q6KF10,COMPLEX:O00238_Q13873,GDF6,BMPR1B_BMPR2,consensus
Q6KF10,COMPLEX:P27037_P36894,GDF6,ACVR2A_BMPR1A,consensus
Q6KF10,COMPLEX:P36894_Q13705,GDF6,ACVR2B_BMPR1A,consensus
Q6KF10,COMPLEX:P36894_Q13873,GDF6,BMPR1A_BMPR2,consensus
Q6UW32,Q9H665,IGFL1,IGFLR1,consensus
Q6UWQ7,Q9H665,IGFL2,IGFLR1,consensus
Q6UWT2,Q15760,ENHO,GPR19,consensus
Q6UX27,P11279,VSTM1,LAMP1,consensus
Q6UX27,Q86Y34,VSTM1,ADGRG3,consensus
Q6UX46,P29376,ALKAL2,LTK,consensus
Q6UX46,Q9UM73,ALKAL2,ALK,consensus
Q6UXB1,Q9H665,IGFL3,IGFLR1,consensus
Q6UXB2,Q9HC97,CXCL17,GPR35,consensus
Q6UXT8,P29376,ALKAL1,LTK,consensus
Q6UXT8,Q9UM73,ALKAL1,ALK,consensus
Q6UXX9,O75473,RSPO2,LGR5,consensus
Q6UXX9,Q68DV7,RSPO2,RNF43,consensus
Q6UXX9,Q9BXB1,RSPO2,LGR4,consensus
Q6UXX9,Q9HBX8,RSPO2,LGR6,consensus
Q6X4U4,O75096,SOSTDC1,LRP4,consensus
Q6X4U4,O75197,SOSTDC1,LRP5,consensus
Q6X4U4,O75581,SOSTDC1,LRP6,consensus
Q6ZMJ4,P23471,IL34,PTPRZ1,consensus
Q765I0,P35346,UTS2B,SSTR5,consensus
Q765I0,Q9UKP6,UTS2B,UTS2R,consensus
Q7Z4H4,O60894,ADM2,RAMP1,consensus
Q7Z4H4,O60895,ADM2,RAMP2,consensus
Q7Z4H4,O60896,ADM2,RAMP3,consensus
Q7Z4H4,P07550,ADM2,ADRB2,consensus
Q7Z4H4,P13945,ADM2,ADRB3,consensus
Q7Z4H4,P16473,ADM2,TSHR,consensus
Q7Z4H4,P32241,ADM2,VIPR1,consensus
Q7Z4H4,P41586,ADM2,ADCYAP1R1,consensus
Q7Z4H4,Q03431,ADM2,PTH1R,consensus
Q7Z4H4,Q16602,ADM2,CALCRL,consensus
Q7Z4H4,Q99678,ADM2,GPR20,consensus
Q7Z4H4,Q9NQS5,ADM2,GPR84,consensus
Q7Z4P5,COMPLEX:O00238_P27037,GDF7,ACVR2A_BMPR1B,consensus
Q7Z4P5,COMPLEX:O00238_Q13705,GDF7,ACVR2B_BMPR1B,consensus
Q7Z4P5,COMPLEX:O00238_Q13873,GDF7,BMPR1B_BMPR2,consensus
Q7Z4P5,COMPLEX:P27037_P36894,GDF7,ACVR2A_BMPR1A,consensus
Q7Z4P5,COMPLEX:P36894_Q13705,GDF7,ACVR2B_BMPR1A,consensus
Q7Z4P5,COMPLEX:P36894_Q13873,GDF7,BMPR1A_BMPR2,consensus
Q7Z5Y6,COMPLEX:O00238_P27037,BMP8A,ACVR2A_BMPR1B,consensus
Q7Z5Y6,COMPLEX:O00238_Q13705,BMP8A,ACVR2B_BMPR1B,consensus
Q7Z5Y6,COMPLEX:O00238_Q13873,BMP8A,BMPR1B_BMPR2,consensus
Q7Z5Y6,COMPLEX:P27037_P36894,BMP8A,ACVR2A_BMPR1A,consensus
Q7Z5Y6,COMPLEX:P27037_Q04771,BMP8A,ACVR1_ACVR2A,consensus
Q7Z5Y6,COMPLEX:P36894_Q13705,BMP8A,ACVR2B_BMPR1A,consensus
Q7Z5Y6,COMPLEX:P36894_Q13873,BMP8A,BMPR1A_BMPR2,consensus
Q7Z5Y6,COMPLEX:Q04771_Q13705,BMP8A,ACVR1_ACVR2B,consensus
Q7Z5Y6,COMPLEX:Q04771_Q13873,BMP8A,ACVR1_BMPR2,consensus
Q7Z5Y6,P36897,BMP8A,TGFBR1,consensus
Q7Z5Y6,P37173,BMP8A,TGFBR2,consensus
Q86UU9,P21452,TAC4,TACR2,consensus
Q86WN2,COMPLEX:P17181_P48551,IFNE,IFNAR1_IFNAR2,consensus
Q86WN2,Q8WXG9,IFNE,ADGRV1,consensus
Q86YW7,P16473,GPHB5,TSHR,consensus
Q8IU54,COMPLEX:Q08334_Q8IU57,IFNL1,IFNLR1_IL10RB,consensus
Q8IWL2,O60603,SFTPA1,TLR2,consensus
Q8IZC6,COMPLEX:O75578_P05556,COL27A1,ITGA10_ITGB1,consensus
Q8IZC6,COMPLEX:P05556_P17301,COL27A1,ITGA2_ITGB1,consensus
Q8IZC6,COMPLEX:P05556_P56199,COL27A1,ITGA1_ITGB1,consensus
Q8IZC6,COMPLEX:P05556_Q9UKX5,COL27A1,ITGA11_ITGB1,consensus
Q8IZI9,COMPLEX:Q08334_Q8IU57,IFNL3,IFNLR1_IL10RB,consensus
Q8IZI9,COMPLEX:Q08334_Q8IU57_Q8IZI9,IFNL3,IFNL3_IFNLR1_IL10RB,consensus
Q8IZJ0,COMPLEX:Q08334_Q8IU57,IFNL2,IFNLR1_IL10RB,consensus
Q8N0V4,O75077,LGI2,ADAM23,consensus
Q8N104,P41597,DEFB106B,CCR2,consensus
Q8N135,O75077,LGI4,ADAM23,consensus
Q8N145,O75077,LGI3,ADAM23,consensus
Q8N729,P08913,NPW,ADRA2A,consensus
Q8N729,P48039,NPW,MTNR1A,consensus
Q8N729,P48145,NPW,NPBWR1,consensus
Q8N729,P48146,NPW,NPBWR2,consensus
Q8N729,Q14831,NPW,GRM7,consensus
Q8NAU1,P06756,FNDC5,ITGAV,consensus
Q8NAU1,P18084,FNDC5,ITGB5,consensus
Q8NBI3,P43146,DRAXIN,DCC,consensus
Q8NBP7,P01130,PCSK9,LDLR,consensus
Q8NBP7,P98155,PCSK9,VLDLR,consensus
Q8NBP7,Q06481,PCSK9,APLP2,consensus
Q8NBP7,Q07954,PCSK9,LRP1,consensus
Q8NFW1,COMPLEX:O75578_P05556,COL22A1,ITGA10_ITGB1,consensus
Q8NFW1,COMPLEX:P05556_P17301,COL22A1,ITGA2_ITGB1,consensus
Q8NFW1,COMPLEX:P05556_P56199,COL22A1,ITGA1_ITGB1,consensus
Q8NFW1,COMPLEX:P05556_Q9UKX5,COL22A1,ITGA11_ITGB1,consensus
Q8NG41,P08913,NPB,ADRA2A,consensus
Q8NG41,P48039,NPB,MTNR1A,consensus
Q8NG41,P48145,NPB,NPBWR1,consensus
Q8NG41,P48146,NPB,NPBWR2,consensus
Q8NG41,Q14831,NPB,GRM7,consensus
Q8NHW4,O15529,CCL4L1,GPR42,consensus
Q8NHW4,O15552,CCL4L1,FFAR2,consensus
Q8NHW4,P32246,CCL4L1,CCR1,consensus
Q8NHW4,P51677,CCL4L1,CCR3,consensus
Q8NHW4,P51681,CCL4L1,CCR5,consensus
Q8NHW4,Q8TDT2,CCL4L1,GPR152,consensus
Q8NHW4,Q8TDV0,CCL4L1,GPR151,consensus
Q8NHW4,Q96P66,CCL4L1,GPR101,consensus
Q8NHW4,Q9H7M9,CCL4L1,VSIR,consensus
Q8WWZ1,COMPLEX:Q9HB29_Q9NPH3,IL1F10,IL1RAP_IL1RL2,consensus
Q8WWZ1,P14778,IL1F10,IL1R1,consensus
Q8WWZ1,Q6IA17,IL1F10,SIGIRR,consensus
Q8WWZ1,Q9NP60,IL1F10,IL1RAPL2,consensus
Q8WWZ1,Q9NZN1,IL1F10,IL1RAPL1,consensus
Q8WXF3,O60895,RLN3,RAMP2,consensus
Q8WXF3,O60896,RLN3,RAMP3,consensus
Q8WXF3,P07550,RLN3,ADRB2,consensus
Q8WXF3,P08913,RLN3,ADRA2A,consensus
Q8WXF3,P13945,RLN3,ADRB3,consensus
Q8WXF3,P16473,RLN3,TSHR,consensus
Q8WXF3,P32241,RLN3,VIPR1,consensus
Q8WXF3,P41586,RLN3,ADCYAP1R1,consensus
Q8WXF3,P48039,RLN3,MTNR1A,consensus
Q8WXF3,Q03431,RLN3,PTH1R,consensus
Q8WXF3,Q14831,RLN3,GRM7,consensus
Q8WXF3,Q8TDU9,RLN3,RXFP4,consensus
Q8WXF3,Q8WXD0,RLN3,RXFP2,consensus
Q8WXF3,Q99678,RLN3,GPR20,consensus
Q8WXF3,Q9HBX9,RLN3,RXFP1,consensus
Q8WXF3,Q9NQS5,RLN3,GPR84,consensus
Q8WXF3,Q9NSD7,RLN3,RXFP3,consensus
Q92520,O15529,FAM3C,GPR42,consensus
Q92520,O15552,FAM3C,FFAR2,consensus
Q92520,P11279,FAM3C,LAMP1,consensus
Q92520,P42702,FAM3C,LIFR,consensus
Q92520,P43628,FAM3C,KIR2DL3,consensus
Q92520,Q15116,FAM3C,PDCD1,consensus
Q92520,Q8IZF4,FAM3C,ADGRG5,consensus
Q92520,Q9UHP7,FAM3C,CLEC2D,consensus
Q92583,P51679,CCL17,CCR4,consensus
Q92583,P51685,CCL17,CCR8,consensus
Q92583,Q16570,CCL17,ACKR1,consensus
Q92913,P00533,FGF13,EGFR,consensus
Q92913,P11362,FGF13,FGFR1,consensus
Q92913,P21802,FGF13,FGFR2,consensus
Q92913,P22455,FGF13,FGFR4,consensus
Q92913,P22607,FGF13,FGFR3,consensus
Q92954,O00206,PRG4,TLR4,consensus
Q92954,O60603,PRG4,TLR2,consensus
Q92954,P16070,PRG4,CD44,consensus
Q93097,COMPLEX:O00144_O75197,WNT2B,FZD9_LRP5,consensus
Q93097,COMPLEX:O00144_O75581,WNT2B,FZD9_LRP6,consensus
Q93097,COMPLEX:O60353_O75197,WNT2B,FZD6_LRP5,consensus
Q93097,COMPLEX:O60353_O75581,WNT2B,FZD6_LRP6,consensus
Q93097,COMPLEX:O75084_O75197,WNT2B,FZD7_LRP5,consensus
Q93097,COMPLEX:O75084_O75581,WNT2B,FZD7_LRP6,consensus
Q93097,COMPLEX:O75197_Q13467,WNT2B,FZD5_LRP5,consensus
Q93097,COMPLEX:O75197_Q14332,WNT2B,FZD2_LRP5,consensus
Q93097,COMPLEX:O75197_Q9H461,WNT2B,FZD8_LRP5,consensus
Q93097,COMPLEX:O75197_Q9NPG1,WNT2B,FZD3_LRP5,consensus
Q93097,COMPLEX:O75197_Q9ULV1,WNT2B,FZD4_LRP5,consensus
Q93097,COMPLEX:O75197_Q9ULW2,WNT2B,FZD10_LRP5,consensus
Q93097,COMPLEX:O75197_Q9UP38,WNT2B,FZD1_LRP5,consensus
Q93097,COMPLEX:O75581_Q13467,WNT2B,FZD5_LRP6,consensus
Q93097,COMPLEX:O75581_Q14332,WNT2B,FZD2_LRP6,consensus
Q93097,COMPLEX:O75581_Q9H461,WNT2B,FZD8_LRP6,consensus
Q93097,COMPLEX:O75581_Q9NPG1,WNT2B,FZD3_LRP6,consensus
Q93097,COMPLEX:O75581_Q9ULV1,WNT2B,FZD4_LRP6,consensus
Q93097,COMPLEX:O75581_Q9ULW2,WNT2B,FZD10_LRP6,consensus
Q93097,COMPLEX:O75581_Q9UP38,WNT2B,FZD1_LRP6,consensus
Q93098,COMPLEX:O00144_O75197,WNT8B,FZD9_LRP5,consensus
Q93098,COMPLEX:O00144_O75581,WNT8B,FZD9_LRP6,consensus
Q93098,COMPLEX:O60353_O75197,WNT8B,FZD6_LRP5,consensus
Q93098,COMPLEX:O60353_O75581,WNT8B,FZD6_LRP6,consensus
Q93098,COMPLEX:O75084_O75197,WNT8B,FZD7_LRP5,consensus
Q93098,COMPLEX:O75084_O75581,WNT8B,FZD7_LRP6,consensus
Q93098,COMPLEX:O75197_Q13467,WNT8B,FZD5_LRP5,consensus
Q93098,COMPLEX:O75197_Q14332,WNT8B,FZD2_LRP5,consensus
Q93098,COMPLEX:O75197_Q9H461,WNT8B,FZD8_LRP5,consensus
Q93098,COMPLEX:O75197_Q9NPG1,WNT8B,FZD3_LRP5,consensus
Q93098,COMPLEX:O75197_Q9ULV1,WNT8B,FZD4_LRP5,consensus
Q93098,COMPLEX:O75197_Q9ULW2,WNT8B,FZD10_LRP5,consensus
Q93098,COMPLEX:O75197_Q9UP38,WNT8B,FZD1_LRP5,consensus
Q93098,COMPLEX:O75581_Q13467,WNT8B,FZD5_LRP6,consensus
Q93098,COMPLEX:O75581_Q14332,WNT8B,FZD2_LRP6,consensus
Q93098,COMPLEX:O75581_Q9H461,WNT8B,FZD8_LRP6,consensus
Q93098,COMPLEX:O75581_Q9NPG1,WNT8B,FZD3_LRP6,consensus
Q93098,COMPLEX:O75581_Q9ULV1,WNT8B,FZD4_LRP6,consensus
Q93098,COMPLEX:O75581_Q9ULW2,WNT8B,FZD10_LRP6,consensus
Q93098,COMPLEX:O75581_Q9UP38,WNT8B,FZD1_LRP6,consensus
Q969D9,COMPLEX:P16871_Q969D9_Q9HC73,TSLP,CRLF2_IL7R_TSLP,consensus
Q969D9,COMPLEX:P16871_Q9HC73,TSLP,CRLF2_IL7R,consensus
Q969E1,Q92847,LEAP2,GHSR,consensus
Q969E3,P34998,UCN3,CRHR1,consensus
Q969E3,Q08334,UCN3,IL10RB,consensus
Q969E3,Q13324,UCN3,CRHR2,consensus
Q96A83,COMPLEX:O75578_P05556,COL26A1,ITGA10_ITGB1,consensus
Q96A83,COMPLEX:P05556_P17301,COL26A1,ITGA2_ITGB1,consensus
Q96A83,COMPLEX:P05556_P56199,COL26A1,ITGA1_ITGB1,consensus
Q96A83,COMPLEX:P05556_Q9UKX5,COL26A1,ITGA11_ITGB1,consensus
Q96A98,O60895,PTH2,RAMP2,consensus
Q96A98,O60896,PTH2,RAMP3,consensus
Q96A98,P07550,PTH2,ADRB2,consensus
Q96A98,P13945,PTH2,ADRB3,consensus
Q96A98,P16473,PTH2,TSHR,consensus
Q96A98,P32241,PTH2,VIPR1,consensus
Q96A98,P41586,PTH2,ADCYAP1R1,consensus
Q96A98,P49190,PTH2,PTH2R,consensus
Q96A98,Q03431,PTH2,PTH1R,consensus
Q96A98,Q99678,PTH2,GPR20,consensus
Q96A98,Q9NQS5,PTH2,GPR84,consensus
Q96B86,O00238,RGMA,BMPR1B,consensus
Q96B86,Q13873,RGMA,BMPR2,consensus
Q96B86,Q92859,RGMA,NEO1,consensus
Q96B86,Q9UP52,RGMA,TFR2,consensus
Q96BQ1,P21462,FAM3D,FPR1,consensus
Q96BQ1,P25090,FAM3D,FPR2,consensus
Q96GW7,P00533,BCAN,EGFR,consensus
Q96GW7,Q92823,BCAN,NRCAM,consensus
Q96HF1,Q13467,SFRP2,FZD5,consensus
Q96JA1,P00533,LRIG1,EGFR,consensus
Q96JA1,P08581,LRIG1,MET,consensus
Q96LR4,P21462,TAFA4,FPR1,consensus
Q96P44,COMPLEX:O75578_P05556,COL21A1,ITGA10_ITGB1,consensus
Q96P44,COMPLEX:P05556_P17301,COL21A1,ITGA2_ITGB1,consensus
Q96P44,COMPLEX:P05556_P56199,COL21A1,ITGA1_ITGB1,consensus
Q96P44,COMPLEX:P05556_Q9UKX5,COL21A1,ITGA11_ITGB1,consensus
Q96QR1,Q9UM47,SCGB3A1,NOTCH3,consensus
Q96RP3,P34998,UCN2,CRHR1,consensus
Q96RP3,Q08334,UCN2,IL10RB,consensus
Q96RP3,Q13324,UCN2,CRHR2,consensus
Q96S42,COMPLEX:P0CG37_P27037_P36896,NODAL,ACVR1B_ACVR2A_CFC1,consensus
Q96S42,COMPLEX:P0CG37_P27037_Q8NER5,NODAL,ACVR1C_ACVR2A_CFC1,consensus
Q96S42,COMPLEX:P0CG37_P36896_Q13705,NODAL,ACVR1B_ACVR2B_CFC1,consensus
Q96S42,COMPLEX:P13385_P36896_Q13705,NODAL,ACVR1B_ACVR2B_TDGF1,consensus
Q96S42,COMPLEX:P27037_P36896,NODAL,ACVR1B_ACVR2A,consensus
Q96S42,COMPLEX:P27037_Q8NER5,NODAL,ACVR1C_ACVR2A,consensus
Q96S42,COMPLEX:P36896_Q13705,NODAL,ACVR1B_ACVR2B,consensus
Q96S42,COMPLEX:Q13705_Q8NER5,NODAL,ACVR1C_ACVR2B,consensus
Q96T91,P16473,GPHA2,TSHR,consensus
Q96T91,Q8WXG9,GPHA2,ADGRV1,consensus
Q96T91,Q9UF33,GPHA2,EPHA6,consensus
Q99075,COMPLEX:P00533_P04626,HBEGF,EGFR_ERBB2,consensus
Q99075,COMPLEX:P04626_Q15303,HBEGF,ERBB2_ERBB4,consensus
Q99075,P16070,HBEGF,CD44,consensus
Q99075,P16471,HBEGF,PRLR,consensus
Q99217,P08962,AMELX,CD63,consensus
Q99217,P11279,AMELX,LAMP1,consensus
Q99217,P13473,AMELX,LAMP2,consensus
Q99218,P08962,AMELY,CD63,consensus
Q99218,P11279,AMELY,LAMP1,consensus
Q99218,P13473,AMELY,LAMP2,consensus
Q99435,Q96MS0,NELL2,ROBO3,consensus
Q99616,P32246,CCL13,CCR1,consensus
Q99616,P41597,CCL13,CCR2,consensus
Q99616,P49682,CCL13,CXCR3,consensus
Q99616,P51677,CCL13,CCR3,consensus
Q99616,P51681,CCL13,CCR5,consensus
Q99616,P51686,CCL13,CCR9,consensus
Q99616,Q16570,CCL13,ACKR1,consensus
Q99616,Q9NPB9,CCL13,ACKR4,consensus
Q99715,COMPLEX:O75578_P05556,COL12A1,ITGA10_ITGB1,consensus
Q99715,COMPLEX:P05556_P17301,COL12A1,ITGA2_ITGB1,consensus
Q99715,COMPLEX:P05556_P56199,COL12A1,ITGA1_ITGB1,consensus
Q99715,COMPLEX:P05556_Q9UKX5,COL12A1,ITGA11_ITGB1,consensus
Q99731,O00421,CCL19,CCRL2,consensus
Q99731,P08913,CCL19,ADRA2A,consensus
Q99731,P32248,CCL19,CCR7,consensus
Q99731,P46092,CCL19,CCR10,consensus
Q99731,P48039,CCL19,MTNR1A,consensus
Q99731,P49682,CCL19,CXCR3,consensus
Q99731,Q14831,CCL19,GRM7,consensus
Q99731,Q9NPB9,CCL19,ACKR4,consensus
Q99748,COMPLEX:O00451_P07949,NRTN,GFRA2_RET,consensus
Q99748,COMPLEX:P07949_P56159,NRTN,GFRA1_RET,consensus
Q99969,O00421,RARRES2,CCRL2,consensus
Q99969,Q99788,RARRES2,CMKLR1,consensus
Q99972,O75084,MYOC,FZD7,consensus
Q99972,Q9NPG1,MYOC,FZD3,consensus
Q99972,Q9ULV1,MYOC,FZD4,consensus
Q99972,Q9ULW2,MYOC,FZD10,consensus
Q99985,COMPLEX:O14786_O60462_Q9Y4D7,SEMA3C,NRP1_NRP2_PLXND1,consensus
