lr_pair	ligand_gene_symbol	receptor_gene_symbol	ligand_gene_id	receptor_gene_id	ligand_ensembl_protein_id	receptor_ensembl_protein_id	ligand_ensembl_gene_id	receptor_ensembl_gene_id	evidence
ADM_PTH1R	ADM	PTH1R	133	5745	ENSP00000436607	ENSP00000321999	ENSG00000148926	ENSG00000160801	32196115
CGA_PTH1R	CGA	PTH1R	1081	5745	ENSP00000482232	ENSP00000321999	ENSG00000135346	ENSG00000160801	32196115
GCG_PTH1R	GCG	PTH1R	2641	5745	ENSP00000387662	ENSP00000321999	ENSG00000115263	ENSG00000160801	32196115
VIP_PTH1R	VIP	PTH1R	7432	5745	ENSP00000356213	ENSP00000321999	ENSG00000146469	ENSG00000160801	32196115
ADM2_PTH1R	ADM2	PTH1R	79924	5745	ENSP00000379087	ENSP00000321999	ENSG00000128165	ENSG00000160801	32196115
NPS_PTH1R	NPS	PTH1R	594857	5745	ENSP00000381105	ENSP00000321999	ENSG00000214285	ENSG00000160801	32196115
FSHB_PTH1R	FSHB	PTH1R	2488	5745	ENSP00000416606	ENSP00000321999	ENSG00000131808	ENSG00000160801	32196115
CALCB_PTH1R	CALCB	PTH1R	797	5745	ENSP00000433490	ENSP00000321999	ENSG00000175868	ENSG00000160801	32196115
RLN3_PTH1R	RLN3	PTH1R	117579	5745	ENSP00000397415	ENSP00000321999	ENSG00000171136	ENSG00000160801	32196115
GIP_PTH1R	GIP	PTH1R	2695	5745	ENSP00000350005	ENSP00000321999	ENSG00000159224	ENSG00000160801	32196115
INSL3_PTH1R	INSL3	PTH1R	3640	5745	ENSP00000369017	ENSP00000321999	ENSG00000248099	ENSG00000160801	32196115
UTS2B_UTS2R	UTS2B	UTS2R	257313	2837	ENSP00000340526	ENSP00000323516	ENSG00000188958	ENSG00000181408	14550283
PDX1_SLC2A2	PDX1	SLC2A2	3651	6514	ENSP00000370421	ENSP00000323568	ENSG00000139515	ENSG00000163581	32196115
AVP_OXTR	AVP	OXTR	551	5021	ENSP00000369647	ENSP00000324270	ENSG00000101200	ENSG00000180914	12446593
CD86_CD28	CD86	CD28	942	940	ENSP00000332049	ENSP00000324890	ENSG00000114013	ENSG00000178562	23954143
HLA-A_KIR3DL2	HLA-A	KIR3DL2	3105	3812	ENSP00000379873	ENSP00000325525	ENSG00000206503	ENSG00000240403	15719024
HLA-B_KIR3DL2	HLA-B	KIR3DL2	3106	3812	ENSP00000399168	ENSP00000325525	ENSG00000234745	ENSG00000240403	23804219
CCL16_CCR8	CCL16	CCR8	6360	1237	ENSP00000478024	ENSP00000326432	ENSG00000275152	ENSG00000179934	10910894
CCL4_CCR8	CCL4	CCR8	6351	1237	ENSP00000482259	ENSP00000326432	ENSG00000275302	ENSG00000179934	10699158
CCL18_CCR8	CCL18	CCR8	6362	1237	ENSP00000479955	ENSP00000326432	ENSG00000275385	ENSG00000179934	24218476
GHRH_VIPR1	GHRH	VIPR1	2691	7433	ENSP00000362716	ENSP00000327246	ENSG00000118702	ENSG00000114812	8791009
AVP_VIPR1	AVP	VIPR1	551	7433	ENSP00000369647	ENSP00000327246	ENSG00000101200	ENSG00000114812	32196115
PTHLH_VIPR1	PTHLH	VIPR1	5744	7433	ENSP00000441765	ENSP00000327246	ENSG00000087494	ENSG00000114812	32196115
POMC_VIPR1	POMC	VIPR1	5443	7433	ENSP00000384092	ENSP00000327246	ENSG00000115138	ENSG00000114812	32196115
RLN2_VIPR1	RLN2	VIPR1	6019	7433	ENSP00000371040	ENSP00000327246	ENSG00000107014	ENSG00000114812	32196115
ADCYAP1_VIPR1	ADCYAP1	VIPR1	116	7433	ENSP00000462647	ENSP00000327246	ENSG00000141433	ENSG00000114812	11897681
CALCA_VIPR1	CALCA	VIPR1	796	7433	ENSP00000331746	ENSP00000327246	ENSG00000110680	ENSG00000114812	32196115
ADM_VIPR1	ADM	VIPR1	133	7433	ENSP00000436607	ENSP00000327246	ENSG00000148926	ENSG00000114812	32196115
CGA_VIPR1	CGA	VIPR1	1081	7433	ENSP00000482232	ENSP00000327246	ENSG00000135346	ENSG00000114812	32196115
GCG_VIPR1	GCG	VIPR1	2641	7433	ENSP00000387662	ENSP00000327246	ENSG00000115263	ENSG00000114812	32196115
VIP_VIPR1	VIP	VIPR1	7432	7433	ENSP00000356213	ENSP00000327246	ENSG00000146469	ENSG00000114812	11027527
ADM2_VIPR1	ADM2	VIPR1	79924	7433	ENSP00000379087	ENSP00000327246	ENSG00000128165	ENSG00000114812	32196115
GNAS_VIPR1	GNAS	VIPR1	2778	7433	ENSP00000360141	ENSP00000327246	ENSG00000087460	ENSG00000114812	11812005
NPS_VIPR1	NPS	VIPR1	594857	7433	ENSP00000381105	ENSP00000327246	ENSG00000214285	ENSG00000114812	32196115
FSHB_VIPR1	FSHB	VIPR1	2488	7433	ENSP00000416606	ENSP00000327246	ENSG00000131808	ENSG00000114812	32196115
PTMA_VIPR1	PTMA	VIPR1	5757	7433	ENSP00000344547	ENSP00000327246	ENSG00000187514	ENSG00000114812	26198319,32196115
CALM1_VIPR1	CALM1	VIPR1	801	7433	ENSP00000349467	ENSP00000327246	ENSG00000198668	ENSG00000114812	32196115
CALCB_VIPR1	CALCB	VIPR1	797	7433	ENSP00000433490	ENSP00000327246	ENSG00000175868	ENSG00000114812	32196115
RLN3_VIPR1	RLN3	VIPR1	117579	7433	ENSP00000397415	ENSP00000327246	ENSG00000171136	ENSG00000114812	32196115
GIP_VIPR1	GIP	VIPR1	2695	7433	ENSP00000350005	ENSP00000327246	ENSG00000159224	ENSG00000114812	32196115
INSL3_VIPR1	INSL3	VIPR1	3640	7433	ENSP00000369017	ENSP00000327246	ENSG00000248099	ENSG00000114812	32196115
GHRL_GPR39	GHRL	GPR39	51738	2863	ENSP00000335074	ENSP00000327417	ENSG00000157017	ENSG00000183840	16284174
IFNL2_IFNLR1	IFNL2	IFNLR1	282616	163702	ENSP00000333639	ENSP00000327824	ENSG00000183709	ENSG00000185436	12974481
IFNL1_IFNLR1	IFNL1	IFNLR1	282618	163702	ENSP00000329991	ENSP00000327824	ENSG00000182393	ENSG00000185436	12974481
IFNL3_IFNLR1	IFNL3	IFNLR1	282617	163702	ENSP00000409000	ENSP00000327824	ENSG00000197110	ENSG00000185436	12974481
IL20_IL20RB	IL20	IL20RB	50604	53833	ENSP00000356065	ENSP00000328133	ENSG00000162891	ENSG00000174564	12974481
IL24_IL20RB	IL24	IL20RB	11009	53833	ENSP00000375795	ENSP00000328133	ENSG00000162892	ENSG00000174564	12974481
IL19_IL20RB	IL19	IL20RB	29949	53833	ENSP00000343000	ENSP00000328133	ENSG00000142224	ENSG00000174564	12974481
TNFSF18_TNFRSF18	TNFSF18	TNFRSF18	8995	8784	ENSP00000385470	ENSP00000328207	ENSG00000120337	ENSG00000186891	10037686
CALM1_CNGA2	CALM1	CNGA2	801	1260	ENSP00000349467	ENSP00000328478	ENSG00000198668	ENSG00000183862	17032767
RLN2_RXFP3	RLN2	RXFP3	6019	51289	ENSP00000371040	ENSP00000328708	ENSG00000107014	ENSG00000182631	32103204
RLN3_RXFP3	RLN3	RXFP3	117579	51289	ENSP00000397415	ENSP00000328708	ENSG00000171136	ENSG00000182631	27245781
F11_GP1BA	F11	GP1BA	2160	2811	ENSP00000384957	ENSP00000329380	ENSG00000088926	ENSG00000185245	11696542
GALP_GALR2	GALP	GALR2	85569	8811	ENSP00000349884	ENSP00000329684	ENSG00000197487	ENSG00000182687	15944009
NPB_NPBWR1	NPB	NPBWR1	256933	2831	ENSP00000332766	ENSP00000330284	ENSG00000183979	ENSG00000183729	12401809
APOD_LEPR	APOD	LEPR	347	3953	ENSP00000345179	ENSP00000330393	ENSG00000189058	ENSG00000116678	11344130
RTN4_RTN4RL1	RTN4	RTN4RL1	57142	146760	ENSP00000337838	ENSP00000330631	ENSG00000115310	ENSG00000185924	32196115
DKK1_KREMEN1	DKK1	KREMEN1	22943	83999	ENSP00000363081	ENSP00000331242	ENSG00000107984	ENSG00000183762	12050670
DKK3_KREMEN1	DKK3	KREMEN1	27122	83999	ENSP00000379762	ENSP00000331242	ENSG00000050165	ENSG00000183762	12527209
OBP2A_OR1G1	OBP2A	OR1G1	29991	8390	ENSP00000441028	ENSP00000331545	ENSG00000122136	ENSG00000183024	12379593
BSG_SELE	BSG	SELE	682	6401	ENSP00000333769	ENSP00000331736	ENSG00000172270	ENSG00000007908	19443639
AFDN_EPHB3	AFDN	EPHB3	4301	2049	ENSP00000375960	ENSP00000332118	ENSG00000130396	ENSG00000182580	9707552
CCL25_CCR10	CCL25	CCR10	6370	2826	ENSP00000375086	ENSP00000332504	ENSG00000131142	ENSG00000184451	10706668
CCL7_CCR10	CCL7	CCR10	6354	2826	ENSP00000367832	ENSP00000332504	ENSG00000108688	ENSG00000184451	9364936
CCL28_CCR10	CCL28	CCR10	56477	2826	ENSP00000354416	ENSP00000332504	ENSG00000151882	ENSG00000184451	10781587,10975800
NPY_NPY2R	NPY	NPY2R	4852	4887	ENSP00000384364	ENSP00000332591	ENSG00000122585	ENSG00000185149	9001438
PYY_NPY2R	PYY	NPY2R	5697	4887	ENSP00000353198	ENSP00000332591	ENSG00000131096	ENSG00000185149	8632753
PPY_NPY2R	PPY	NPY2R	5539	4887	ENSP00000466009	ENSP00000332591	ENSG00000108849	ENSG00000185149	15966750
CXCL12_CCR4	CXCL12	CCR4	6387	1233	ENSP00000379140	ENSP00000332659	ENSG00000107562	ENSG00000183813	32196115
CCL5_CCR4	CCL5	CCR4	6352	1233	ENSP00000474412	ENSP00000332659	ENSG00000271503	ENSG00000183813	24218476,12270118
CCL3_CCR4	CCL3	CCR4	6348	1233	ENSP00000477908	ENSP00000332659	ENSG00000277632	ENSG00000183813	8573157
NTN4_UNC5A	NTN4	UNC5A	59277	90249	ENSP00000340998	ENSP00000332737	ENSG00000074527	ENSG00000113763	17174565
PTGS2_PTGDR2	PTGS2	PTGDR2	5743	11251	ENSP00000356438	ENSP00000332812	ENSG00000073756	ENSG00000183134	11208866
FAM3C_LAMP1	FAM3C	LAMP1	10447	3916	ENSP00000353025	ENSP00000333298	ENSG00000196937	ENSG00000185896	32103204
AMELX_LAMP1	AMELX	LAMP1	265	3916	ENSP00000370088	ENSP00000333298	ENSG00000125363	ENSG00000185896	20382373
CORT_MRGPRX2	CORT	MRGPRX2	1325	117194	ENSP00000366248	ENSP00000333800	ENSG00000241563	ENSG00000183695	12915402
POMC_MC2R	POMC	MC2R	5443	4158	ENSP00000384092	ENSP00000333821	ENSG00000115138	ENSG00000185231	9058374
ASIP_MC2R	ASIP	MC2R	434	4158	ENSP00000454804	ENSP00000333821	ENSG00000101440	ENSG00000185231	9058374
F10_F3	F10	F3	2159	2152	ENSP00000364709	ENSP00000334145	ENSG00000126218	ENSG00000117525	26198319,32196115
IL6_F3	IL6	F3	3569	2152	ENSP00000385675	ENSP00000334145	ENSG00000136244	ENSG00000117525	32196115
F7_F3	F7	F3	2155	2152	ENSP00000364731	ENSP00000334145	ENSG00000057593	ENSG00000117525	12787023
PTN_PTPRB	PTN	PTPRB	5764	5787	ENSP00000341170	ENSP00000334928	ENSG00000105894	ENSG00000127329	26198319
PDCD1LG2_PDCD1	PDCD1LG2	PDCD1	80380	5133	ENSP00000380855	ENSP00000335062	ENSG00000197646	ENSG00000188389	23954143
CD274_PDCD1	CD274	PDCD1	29126	5133	ENSP00000370989	ENSP00000335062	ENSG00000120217	ENSG00000188389	23954143,12889478
CCK_CCKBR	CCK	CCKBR	885	887	ENSP00000379472	ENSP00000335544	ENSG00000187094	ENSG00000110148	10368033
B2M_KIR2DL1	B2M	KIR2DL1	567	3802	ENSP00000452780	ENSP00000336769	NA	ENSG00000125498	32196115
HLA-A_KIR2DL1	HLA-A	KIR2DL1	3105	3802	ENSP00000379873	ENSP00000336769	ENSG00000206503	ENSG00000125498	22772445
HLA-C_KIR2DL1	HLA-C	KIR2DL1	3107	3802	ENSP00000365402	ENSP00000336769	ENSG00000204525	ENSG00000125498	15607823
BMP5_HJV	BMP5	HJV	653	148738	ENSP00000359866	ENSP00000337014	ENSG00000112175	ENSG00000168509	23029472
RGMA_HJV	RGMA	HJV	56963	148738	ENSP00000452126	ENSP00000337014	ENSG00000182175	ENSG00000168509	32196115
BMP2_HJV	BMP2	HJV	650	148738	ENSP00000368104	ENSP00000337014	ENSG00000125845	ENSG00000168509	18287331
EFNA3_EPHA3	EFNA3	EPHA3	1944	2042	ENSP00000357393	ENSP00000337451	ENSG00000143590	ENSG00000044524	11114742,15114347
EFNA1_EPHA3	EFNA1	EPHA3	1942	2042	ENSP00000357392	ENSP00000337451	ENSG00000169242	ENSG00000044524	11114742,15114347
EFNA4_EPHA3	EFNA4	EPHA3	1945	2042	ENSP00000414378	ENSP00000337451	ENSG00000243364	ENSG00000044524	8755474,11114742,15114347
IL22_IL21R	IL22	IL21R	50616	50615	ENSP00000442424	ENSP00000338010	ENSG00000127318	ENSG00000103522	15546387
NRG1_MS4A4A	NRG1	MS4A4A	3084	51338	ENSP00000384620	ENSP00000338648	ENSG00000157168	ENSG00000110079	32103204
CCN1_CAV1	CCN1	CAV1	3491	857	ENSP00000398736	ENSP00000339191	ENSG00000142871	ENSG00000105974	32196115
PTGS2_CAV1	PTGS2	CAV1	5743	857	ENSP00000356438	ENSP00000339191	ENSG00000073756	ENSG00000105974	11432874
HRAS_CAV1	HRAS	CAV1	3265	857	ENSP00000407586	ENSP00000339191	ENSG00000174775	ENSG00000105974	8621645
PLAU_PLAUR	PLAU	PLAUR	5328	5329	ENSP00000361850	ENSP00000339328	ENSG00000122861	ENSG00000011422	16456079
MMP12_PLAUR	MMP12	PLAUR	4321	5329	ENSP00000458585	ENSP00000339328	ENSG00000262406	ENSG00000011422	12195704
FN1_PLAUR	FN1	PLAUR	2335	5329	ENSP00000346839	ENSP00000339328	ENSG00000115414	ENSG00000011422	2413022
BMP8B_PLAUR	BMP8B	PLAUR	656	5329	ENSP00000361915	ENSP00000339328	ENSG00000116985	ENSG00000011422	32103204
WNT5B_KLRG2	WNT5B	KLRG2	81029	346689	ENSP00000380379	ENSP00000339356	ENSG00000111186	ENSG00000188883	32103204
HLA-G_KIR2DL4	HLA-G	KIR2DL4	3135	3805	ENSP00000412927	ENSP00000339634	ENSG00000204632	ENSG00000189013	10190900
FGF21_FGFR3	FGF21	FGFR3	26291	2261	ENSP00000471477	ENSP00000339824	ENSG00000105550	ENSG00000068078	16597617
FGF14_FGFR3	FGF14	FGFR3	2259	2261	ENSP00000365301	ENSP00000339824	ENSG00000102466	ENSG00000068078	16597617
FGF1_FGFR3	FGF1	FGFR3	2246	2261	ENSP00000480791	ENSP00000339824	ENSG00000113578	ENSG00000068078	16597617
FGF17_FGFR3	FGF17	FGFR3	8822	2261	ENSP00000352414	ENSP00000339824	ENSG00000158815	ENSG00000068078	16597617
FGF16_FGFR3	FGF16	FGFR3	8823	2261	ENSP00000399324	ENSP00000339824	ENSG00000196468	ENSG00000068078	16597617
FGF12_FGFR3	FGF12	FGFR3	2257	2261	ENSP00000413496	ENSP00000339824	ENSG00000114279	ENSG00000068078	16597617
FGF9_FGFR3	FGF9	FGFR3	2254	2261	ENSP00000371790	ENSP00000339824	ENSG00000102678	ENSG00000068078	16597617
BMP7_ACVR2B	BMP7	ACVR2B	655	93	ENSP00000379204	ENSP00000340361	ENSG00000101144	ENSG00000114739	9748228
LEFTY2_ACVR2B	LEFTY2	ACVR2B	7044	93	ENSP00000355785	ENSP00000340361	ENSG00000143768	ENSG00000114739	11952836
GDF2_ACVR2B	GDF2	ACVR2B	2658	93	ENSP00000463051	ENSP00000340361	ENSG00000263761	ENSG00000114739	26198319,32196115
BMP2_ACVR2B	BMP2	ACVR2B	650	93	ENSP00000368104	ENSP00000340361	ENSG00000125845	ENSG00000114739	20385559
GDF5_ACVR2B	GDF5	ACVR2B	8200	93	ENSP00000363492	ENSP00000340361	ENSG00000125965	ENSG00000114739	8702914
NRG1_ADGRL1	NRG1	ADGRL1	3084	22859	ENSP00000384620	ENSP00000340688	ENSG00000157168	ENSG00000072071	32103204
LAMB3_COL17A1	LAMB3	COL17A1	3914	1308	ENSP00000375778	ENSP00000340937	ENSG00000196878	NA	32196115
UCN3_CRHR2	UCN3	CRHR2	114131	1395	ENSP00000369798	ENSP00000340943	ENSG00000178473	ENSG00000106113	11329063
NPPC_NPR2	NPPC	NPR2	4880	4882	ENSP00000387159	ENSP00000341083	ENSG00000163273	ENSG00000159899	11952095
NPPB_NPR2	NPPB	NPR2	4879	4882	ENSP00000365651	ENSP00000341083	ENSG00000120937	ENSG00000159899	26198319,32196115,32103204
NPPA_NPR2	NPPA	NPR2	4878	4882	ENSP00000365663	ENSP00000341083	ENSG00000175206	ENSG00000159899	32103204
RGMA_NEO1	RGMA	NEO1	56963	4756	ENSP00000452126	ENSP00000341198	ENSG00000182175	ENSG00000067141	26198319,32196115
TNF_TRADD	TNF	TRADD	7124	8717	ENSP00000398698	ENSP00000341268	ENSG00000232810	ENSG00000102871	32196115
ADIPOQ_ADIPOR1	ADIPOQ	ADIPOR1	9370	51094	ENSP00000389814	ENSP00000341785	ENSG00000181092	ENSG00000159346	12802337
ANXA1_FPR3	ANXA1	FPR3	301	2359	ENSP00000366109	ENSP00000341821	ENSG00000135046	ENSG00000187474	15187149
B2M_KIR2DL3	B2M	KIR2DL3	567	3804	ENSP00000452780	ENSP00000342215	NA	ENSG00000243772	32196115
HLA-A_KIR2DL3	HLA-A	KIR2DL3	3105	3804	ENSP00000379873	ENSP00000342215	ENSG00000206503	ENSG00000243772	22772445
CXCL9_KIR2DL3	CXCL9	KIR2DL3	4283	3804	ENSP00000354901	ENSP00000342215	ENSG00000138755	ENSG00000243772	32103204
HLA-C_KIR2DL3	HLA-C	KIR2DL3	3107	3804	ENSP00000365402	ENSP00000342215	ENSG00000204525	ENSG00000243772	15607823
HLA-B_KIR2DL3	HLA-B	KIR2DL3	3106	3804	ENSP00000399168	ENSP00000342215	ENSG00000234745	ENSG00000243772	28514659
NRG3_ERBB4	NRG3	ERBB4	10718	2066	ENSP00000361214	ENSP00000342235	ENSG00000185737	ENSG00000178568	9275162
NRG1_ERBB4	NRG1	ERBB4	3084	2066	ENSP00000384620	ENSP00000342235	ENSG00000157168	ENSG00000178568	10537356
NRG4_ERBB4	NRG4	ERBB4	145957	2066	ENSP00000378367	ENSP00000342235	ENSG00000169752	ENSG00000178568	10348342
NRG2_ERBB4	NRG2	ERBB4	9542	2066	ENSP00000354910	ENSP00000342235	ENSG00000158458	ENSG00000178568	9168115
BTC_ERBB4	BTC	ERBB4	685	2066	ENSP00000379092	ENSP00000342235	ENSG00000174808	ENSG00000178568	10214951
CCN2_ERBB4	CCN2	ERBB4	1490	2066	ENSP00000356954	ENSP00000342235	ENSG00000118523	ENSG00000178568	26198319,32196115
CD5L_CD5	CD5L	CD5	922	921	ENSP00000357156	ENSP00000342681	ENSG00000073754	ENSG00000110448	9723705
GHRH_ADRB3	GHRH	ADRB3	2691	155	ENSP00000362716	ENSP00000343782	ENSG00000118702	ENSG00000188778	32196115
AVP_ADRB3	AVP	ADRB3	551	155	ENSP00000369647	ENSP00000343782	ENSG00000101200	ENSG00000188778	32196115
PTHLH_ADRB3	PTHLH	ADRB3	5744	155	ENSP00000441765	ENSP00000343782	ENSG00000087494	ENSG00000188778	32196115
POMC_ADRB3	POMC	ADRB3	5443	155	ENSP00000384092	ENSP00000343782	ENSG00000115138	ENSG00000188778	32196115
RLN2_ADRB3	RLN2	ADRB3	6019	155	ENSP00000371040	ENSP00000343782	ENSG00000107014	ENSG00000188778	32196115
ADCYAP1_ADRB3	ADCYAP1	ADRB3	116	155	ENSP00000462647	ENSP00000343782	ENSG00000141433	ENSG00000188778	32196115
ADM_ADRB3	ADM	ADRB3	133	155	ENSP00000436607	ENSP00000343782	ENSG00000148926	ENSG00000188778	32196115
CGA_ADRB3	CGA	ADRB3	1081	155	ENSP00000482232	ENSP00000343782	ENSG00000135346	ENSG00000188778	32196115
GCG_ADRB3	GCG	ADRB3	2641	155	ENSP00000387662	ENSP00000343782	ENSG00000115263	ENSG00000188778	32196115
VIP_ADRB3	VIP	ADRB3	7432	155	ENSP00000356213	ENSP00000343782	ENSG00000146469	ENSG00000188778	32196115
ADM2_ADRB3	ADM2	ADRB3	79924	155	ENSP00000379087	ENSP00000343782	ENSG00000128165	ENSG00000188778	32196115
GNAS_ADRB3	GNAS	ADRB3	2778	155	ENSP00000360141	ENSP00000343782	ENSG00000087460	ENSG00000188778	8011597
NPS_ADRB3	NPS	ADRB3	594857	155	ENSP00000381105	ENSP00000343782	ENSG00000214285	ENSG00000188778	32196115
FSHB_ADRB3	FSHB	ADRB3	2488	155	ENSP00000416606	ENSP00000343782	ENSG00000131808	ENSG00000188778	32196115
CALCB_ADRB3	CALCB	ADRB3	797	155	ENSP00000433490	ENSP00000343782	ENSG00000175868	ENSG00000188778	32196115
RLN3_ADRB3	RLN3	ADRB3	117579	155	ENSP00000397415	ENSP00000343782	ENSG00000171136	ENSG00000188778	32196115
GIP_ADRB3	GIP	ADRB3	2695	155	ENSP00000350005	ENSP00000343782	ENSG00000159224	ENSG00000188778	32196115
INSL3_ADRB3	INSL3	ADRB3	3640	155	ENSP00000369017	ENSP00000343782	ENSG00000248099	ENSG00000188778	32196115
DEFB4B_CCR6	DEFB4B	CCR6	100289462	1235	ENSP00000424598	ENSP00000343952	ENSG00000177257	ENSG00000112486	26198319
IFNW1_IFNAR2	IFNW1	IFNAR2	3467	3455	ENSP00000369578	ENSP00000343957	ENSG00000177047	ENSG00000159110	11278538
IFNA16_IFNAR2	IFNA16	IFNAR2	3449	3455	ENSP00000369564	ENSP00000343957	ENSG00000147885	ENSG00000159110	21856167
IFNA14_IFNAR2	IFNA14	IFNAR2	3448	3455	ENSP00000369571	ENSP00000343957	ENSG00000228083	ENSG00000159110	21856167
IFNA17_IFNAR2	IFNA17	IFNAR2	3451	3455	ENSP00000411940	ENSP00000343957	ENSG00000234829	ENSG00000159110	21856167
IFNA4_IFNAR2	IFNA4	IFNAR2	3441	3455	ENSP00000412897	ENSP00000343957	ENSG00000236637	ENSG00000159110	21856167
IFNA13_IFNAR2	IFNA13	IFNAR2	3447	3455	ENSP00000480467	ENSP00000343957	ENSG00000233816	ENSG00000159110	21856167
IFNA5_IFNAR2	IFNA5	IFNAR2	3442	3455	ENSP00000484479	ENSP00000343957	ENSG00000147873	ENSG00000159110	10395669
IFNB1_IFNAR2	IFNB1	IFNAR2	3456	3455	ENSP00000369581	ENSP00000343957	ENSG00000171855	ENSG00000159110	11278538
IFNA6_IFNAR2	IFNA6	IFNAR2	3443	3455	ENSP00000369558	ENSP00000343957	ENSG00000120235	ENSG00000159110	21856167
IFNA10_IFNAR2	IFNA10	IFNAR2	3446	3455	ENSP00000369566	ENSP00000343957	ENSG00000186803	ENSG00000159110	21856167
IFNA8_IFNAR2	IFNA8	IFNAR2	3445	3455	ENSP00000369553	ENSP00000343957	ENSG00000120242	ENSG00000159110	8969169
IFNE_IFNAR2	IFNE	IFNAR2	338376	3455	ENSP00000418018	ENSP00000343957	ENSG00000184995	ENSG00000159110	32196115
IFNA21_IFNAR2	IFNA21	IFNAR2	3452	3455	ENSP00000369574	ENSP00000343957	ENSG00000137080	ENSG00000159110	21856167
IFNA2_IFNAR2	IFNA2	IFNAR2	3440	3455	ENSP00000369554	ENSP00000343957	ENSG00000188379	ENSG00000159110	10339405
MDK_SDC3	MDK	SDC3	4192	9672	ENSP00000385451	ENSP00000344468	ENSG00000110492	ENSG00000162512	9089390
COL5A1_SDC3	COL5A1	SDC3	1289	9672	ENSP00000360882	ENSP00000344468	ENSG00000130635	ENSG00000162512	26198319,32196115
SHBG_SLC37A1	SHBG	SLC37A1	6462	54020	ENSP00000369816	ENSP00000344648	ENSG00000129214	ENSG00000160190	15862967
CALM1_KCNQ5	CALM1	KCNQ5	801	56479	ENSP00000349467	ENSP00000345055	ENSG00000198668	ENSG00000185760	29429937
CD24_SIGLEC10	CD24	SIGLEC10	100133941	89790	ENSP00000483985	ENSP00000345243	ENSG00000272398	ENSG00000142512	31367043
LAMA2_RPSA	LAMA2	RPSA	3908	3921	ENSP00000400365	ENSP00000346067	ENSG00000196569	ENSG00000168028	2970671
LAMA1_RPSA	LAMA1	RPSA	284217	3921	ENSP00000374309	ENSP00000346067	ENSG00000101680	ENSG00000168028	2970671
LAMB2_RPSA	LAMB2	RPSA	3913	3921	ENSP00000388325	ENSP00000346067	ENSG00000172037	ENSG00000168028	2970671
F8_ASGR2	F8	ASGR2	2157	433	ENSP00000353393	ENSP00000347140	ENSG00000185010	ENSG00000161944	15946216
HP_ASGR2	HP	ASGR2	3240	433	ENSP00000348170	ENSP00000347140	ENSG00000257017	ENSG00000161944	32196115
EDN2_KEL	EDN2	KEL	1907	3792	ENSP00000361668	ENSP00000347409	ENSG00000127129	ENSG00000197993	10438732
EDN1_KEL	EDN1	KEL	1906	3792	ENSP00000368683	ENSP00000347409	ENSG00000078401	ENSG00000197993	10438732
NCAM1_GFRA1	NCAM1	GFRA1	4684	2674	ENSP00000480132	ENSP00000347591	ENSG00000149294	ENSG00000151892	12837245
GDNF_GFRA1	GDNF	GFRA1	2668	2674	ENSP00000409007	ENSP00000347591	ENSG00000168621	ENSG00000151892	14514671
ARTN_GFRA1	ARTN	GFRA1	9048	2674	ENSP00000387435	ENSP00000347591	ENSG00000117407	ENSG00000151892	9883723
PTPN6_CLEC12A	PTPN6	CLEC12A	5777	160364	ENSP00000391592	ENSP00000347916	ENSG00000111679	ENSG00000172322	28606940
GDNF_RET	GDNF	RET	2668	5979	ENSP00000409007	ENSP00000347942	ENSG00000168621	ENSG00000165731	9182803
ARTN_RET	ARTN	RET	9048	5979	ENSP00000387435	ENSP00000347942	ENSG00000117407	ENSG00000165731	9883723
VEGFA_RET	VEGFA	RET	7422	5979	ENSP00000478570	ENSP00000347942	ENSG00000112715	ENSG00000165731	32196115
TNFSF14_TNFRSF14	TNFSF14	TNFRSF14	8740	8764	ENSP00000469049	ENSP00000347948	ENSG00000125735	ENSG00000157873	10894944
LTA_TNFRSF14	LTA	TNFRSF14	4049	8764	ENSP00000403495	ENSP00000347948	ENSG00000226979	ENSG00000157873	9153189
FASLG_FAS	FASLG	FAS	356	355	ENSP00000356694	ENSP00000347979	ENSG00000117560	ENSG00000026103	9126929
TNF_FAS	TNF	FAS	7124	355	ENSP00000398698	ENSP00000347979	ENSG00000232810	ENSG00000026103	32103204
CALM1_FAS	CALM1	FAS	801	355	ENSP00000349467	ENSP00000347979	ENSG00000198668	ENSG00000026103	23760276
PIGA_PIGR	PIGA	PIGR	5277	5284	ENSP00000369820	ENSP00000348888	ENSG00000165195	ENSG00000162896	17237408
ICAM2_ITGAL	ICAM2	ITGAL	3384	3683	ENSP00000415283	ENSP00000349252	ENSG00000108622	ENSG00000005844	15023143
PLAU_IGF2R	PLAU	IGF2R	5328	3482	ENSP00000361850	ENSP00000349437	ENSG00000122861	ENSG00000197081	9566979
IGF2_IGF2R	IGF2	IGF2R	3481	3482	ENSP00000391826	ENSP00000349437	ENSG00000167244	ENSG00000197081	2964083
ADIPOQ_ADIPOR2	ADIPOQ	ADIPOR2	9370	79602	ENSP00000389814	ENSP00000349616	ENSG00000181092	ENSG00000006831	12802337
TNF_PTPRS	TNF	PTPRS	7124	5802	ENSP00000398698	ENSP00000349932	ENSG00000232810	NA	32103204
HSPG2_PTPRS	HSPG2	PTPRS	3339	5802	ENSP00000363827	ENSP00000349932	ENSG00000142798	NA	11865065
RARRES2_CCRL2	RARRES2	CCRL2	5919	9034	ENSP00000418009	ENSP00000349967	ENSG00000106538	ENSG00000121797	18794339
