source,target,source_genesymbol,target_genesymbol,resource
P01225,O60896,Fshb,Ramp3,mouseconsensus
P01225,P07550,Fshb,Adrb2,mouseconsensus
P01225,P13945,Fshb,Adrb3,mouseconsensus
P01225,P16473,Fshb,Tshr,mouseconsensus
P01225,P23945,Fshb,Fshr,mouseconsensus
P01225,P32241,Fshb,Vipr1,mouseconsensus
P01225,P41586,Fshb,Adcyap1r1,mouseconsensus
P01225,Q03431,Fshb,Pth1r,mouseconsensus
P01225,Q99678,Fshb,Gpr20,mouseconsensus
P01225,Q9NQS5,Fshb,Gpr84,mouseconsensus
P01229,O60895,Lhb,Ramp2,mouseconsensus
P01229,O60896,Lhb,Ramp3,mouseconsensus
P01229,P07550,Lhb,Adrb2,mouseconsensus
P01229,P13945,Lhb,Adrb3,mouseconsensus
P01229,P16473,Lhb,Tshr,mouseconsensus
P01229,P22888,Lhb,Lhcgr,mouseconsensus
P01229,P32241,Lhb,Vipr1,mouseconsensus
P01229,P41586,Lhb,Adcyap1r1,mouseconsensus
P01229,Q03431,Lhb,Pth1r,mouseconsensus
P01229,Q99678,Lhb,Gpr20,mouseconsensus
P01229,Q9NQS5,Lhb,Gpr84,mouseconsensus
P01236,P16471,Prl,Prlr,mouseconsensus
P01266,P07202,Tg,Tpo,mouseconsensus
P01266,P07306,Tg,Asgr1,mouseconsensus
P01266,P98164,Tg,Lrp2,mouseconsensus
P01270,O60895,Pth,Ramp2,mouseconsensus
P01270,O60896,Pth,Ramp3,mouseconsensus
P01270,O75581,Pth,Lrp6,mouseconsensus
P01270,P07550,Pth,Adrb2,mouseconsensus
P01270,P13945,Pth,Adrb3,mouseconsensus
P01270,P16473,Pth,Tshr,mouseconsensus
P01270,P32241,Pth,Vipr1,mouseconsensus
P01270,P41586,Pth,Adcyap1r1,mouseconsensus
P01270,P49190,Pth,Pth2r,mouseconsensus
P01270,Q03431,Pth,Pth1r,mouseconsensus
P01270,Q99678,Pth,Gpr20,mouseconsensus
P01270,Q9NQS5,Pth,Gpr84,mouseconsensus
P01282,O60894,Vip,Ramp1,mouseconsensus
P01282,O60895,Vip,Ramp2,mouseconsensus
P01282,O60896,Vip,Ramp3,mouseconsensus
P01282,P07550,Vip,Adrb2,mouseconsensus
P01282,P13945,Vip,Adrb3,mouseconsensus
P01282,P16473,Vip,Tshr,mouseconsensus
P01282,P17342,Vip,Npr3,mouseconsensus
P01282,P32241,Vip,Vipr1,mouseconsensus
P01282,P37288,Vip,Avpr1a,mouseconsensus
P01282,P41586,Vip,Adcyap1r1,mouseconsensus
P01282,P41587,Vip,Vipr2,mouseconsensus
P01282,P47872,Vip,Sctr,mouseconsensus
P01282,Q03431,Vip,Pth1r,mouseconsensus
P01282,Q99678,Vip,Gpr20,mouseconsensus
P01282,Q9NQS5,Vip,Gpr84,mouseconsensus
P01286,O60895,Ghrh,Ramp2,mouseconsensus
P01286,O60896,Ghrh,Ramp3,mouseconsensus
P01286,P07550,Ghrh,Adrb2,mouseconsensus
P01286,P13945,Ghrh,Adrb3,mouseconsensus
P01286,P16473,Ghrh,Tshr,mouseconsensus
P01286,P32241,Ghrh,Vipr1,mouseconsensus
P01286,P41586,Ghrh,Adcyap1r1,mouseconsensus
P01286,P41587,Ghrh,Vipr2,mouseconsensus
P01286,Q02643,Ghrh,Ghrhr,mouseconsensus
P01286,Q03431,Ghrh,Pth1r,mouseconsensus
P01286,Q92847,Ghrh,Ghsr,mouseconsensus
P01286,Q99678,Ghrh,Gpr20,mouseconsensus
P01286,Q9NQS5,Ghrh,Gpr84,mouseconsensus
P01298,P08913,Ppy,Adra2a,mouseconsensus
P01298,P25929,Ppy,Npy1r,mouseconsensus
P01298,P48039,Ppy,Mtnr1a,mouseconsensus
P01298,P49146,Ppy,Npy2r,mouseconsensus
P01298,Q14831,Ppy,Grm7,mouseconsensus
P01298,Q15761,Ppy,Npy5r,mouseconsensus
P01298,Q9NYM4,Ppy,Gpr83,mouseconsensus
P01303,P08913,Npy,Adra2a,mouseconsensus
P01303,P25929,Npy,Npy1r,mouseconsensus
P01303,P32245,Npy,Mc4r,mouseconsensus
P01303,P48039,Npy,Mtnr1a,mouseconsensus
P01303,P49146,Npy,Npy2r,mouseconsensus
P01303,P49683,Npy,Prlhr,mouseconsensus
P01303,Q14831,Npy,Grm7,mouseconsensus
P01303,Q15761,Npy,Npy5r,mouseconsensus
P01303,Q9NYM4,Npy,Gpr83,mouseconsensus
P01303,Q9Y5X5,Npy,Npffr2,mouseconsensus
P01308,P06213,Ins2,Insr,mouseconsensus
P01308,P08069,Ins2,Igf1r,mouseconsensus
P01308,P98164,Ins2,Lrp2,mouseconsensus
P01344,COMPLEX:P05106_P06756,Igf2,Itgav_Itgb3,mouseconsensus
P01344,COMPLEX:P16144_P23229,Igf2,Itga6_Itgb4,mouseconsensus
P01344,P06213,Igf2,Insr,mouseconsensus
P01344,P08069,Igf2,Igf1r,mouseconsensus
P01344,P11717,Igf2,Igf2r,mouseconsensus
P01344,Q8TDT2,Igf2,Gpr152,mouseconsensus
P01350,P32239,Gast,Cckbr,mouseconsensus
P01350,Q8TDT2,Gast,Gpr152,mouseconsensus
P01374,P19438,Lta,Tnfrsf1a,mouseconsensus
P01374,P20333,Lta,Tnfrsf1b,mouseconsensus
P01374,Q92956,Lta,Tnfrsf14,mouseconsensus
P01574,COMPLEX:P17181_P48551,Ifnb1,Ifnar1_Ifnar2,mouseconsensus
P01579,COMPLEX:P15260_P38484,Ifng,Ifngr1_Ifngr2,mouseconsensus
P01583,COMPLEX:P14778_Q9NPH3,Il1a,Il1r1_Il1rap,mouseconsensus
P01583,COMPLEX:P27930_Q9NPH3,Il1a,Il1r2_Il1rap,mouseconsensus
P01584,COMPLEX:P14778_Q9NPH3,Il1b,Il1r1_Il1rap,mouseconsensus
P01584,COMPLEX:P27930_Q9NPH3,Il1b,Il1r2_Il1rap,mouseconsensus
P01584,P07550,Il1b,Adrb2,mouseconsensus
P01584,Q6IA17,Il1b,Sigirr,mouseconsensus
P01588,P19235,Epo,Epor,mouseconsensus
P01588,P54760,Epo,Ephb4,mouseconsensus
P02647,P01130,Apoa1,Ldlr,mouseconsensus
P02647,P98164,Apoa1,Lrp2,mouseconsensus
P02647,Q07954,Apoa1,Lrp1,mouseconsensus
P02649,O75096,Apoe,Lrp4,mouseconsensus
P02649,O75197,Apoe,Lrp5,mouseconsensus
P02649,O75581,Apoe,Lrp6,mouseconsensus
P02649,P01130,Apoe,Ldlr,mouseconsensus
P02649,P34741,Apoe,Sdc2,mouseconsensus
P02649,P98155,Apoe,Vldlr,mouseconsensus
P02649,P98164,Apoe,Lrp2,mouseconsensus
P02649,Q07954,Apoe,Lrp1,mouseconsensus
P02649,Q14114,Apoe,Lrp8,mouseconsensus
P02649,Q86X29,Apoe,Lsr,mouseconsensus
P02649,Q8WTV0,Apoe,Scarb1,mouseconsensus
P02649,Q9NZC2,Apoe,Trem2,mouseconsensus
P02652,P01130,Apoa2,Ldlr,mouseconsensus
P02652,P98164,Apoa2,Lrp2,mouseconsensus
P02652,Q07954,Apoa2,Lrp1,mouseconsensus
P02655,P01130,Apoc2,Ldlr,mouseconsensus
P02655,P98164,Apoc2,Lrp2,mouseconsensus
P02655,Q07954,Apoc2,Lrp1,mouseconsensus
P02766,P08138,Ttr,Ngfr,mouseconsensus
P02774,P98164,Gc,Lrp2,mouseconsensus
P02776,P01130,Pf4,Ldlr,mouseconsensus
P02776,P07204,Pf4,Thbd,mouseconsensus
P02776,P08913,Pf4,Adra2a,mouseconsensus
P02776,P21802,Pf4,Fgfr2,mouseconsensus
P02776,P34741,Pf4,Sdc2,mouseconsensus
P02776,P48039,Pf4,Mtnr1a,mouseconsensus
P02776,P49682,Pf4,Cxcr3,mouseconsensus
P02776,Q07954,Pf4,Lrp1,mouseconsensus
P02776,Q14831,Pf4,Grm7,mouseconsensus
P02776,Q9UNN8,Pf4,Procr,mouseconsensus
P02778,P08913,Cxcl10,Adra2a,mouseconsensus
P02778,P48039,Cxcl10,Mtnr1a,mouseconsensus
P02778,P49682,Cxcl10,Cxcr3,mouseconsensus
P02778,P51677,Cxcl10,Ccr3,mouseconsensus
P02778,Q14831,Cxcl10,Grm7,mouseconsensus
P02787,P01130,Trf,Ldlr,mouseconsensus
P02787,P02786,Trf,Tfrc,mouseconsensus
P02787,P07550,Trf,Adrb2,mouseconsensus
P02787,P98164,Trf,Lrp2,mouseconsensus
P02787,Q9UP52,Trf,Tfr2,mouseconsensus
P02790,Q07954,Hpx,Lrp1,mouseconsensus
P03950,O15031,Ang,Plxnb2,mouseconsensus
P03950,P00533,Ang,Egfr,mouseconsensus
P03971,COMPLEX:O00238_Q16671,Amh,Amhr2_Bmpr1b,mouseconsensus
P03971,COMPLEX:P36894_Q16671,Amh,Amhr2_Bmpr1a,mouseconsensus
P03971,COMPLEX:Q04771_Q16671,Amh,Acvr1_Amhr2,mouseconsensus
P03971,P00533,Amh,Egfr,mouseconsensus
P04085,P09619,Pdgfa,Pdgfrb,mouseconsensus
P04085,P16234,Pdgfa,Pdgfra,mouseconsensus
P04114,O00206,Apob,Tlr4,mouseconsensus
P04114,O75581,Apob,Lrp6,mouseconsensus
P04114,P01130,Apob,Ldlr,mouseconsensus
P04114,P05107,Apob,Itgb2,mouseconsensus
P04114,P07550,Apob,Adrb2,mouseconsensus
P04114,P11215,Apob,Itgam,mouseconsensus
P04114,P78380,Apob,Olr1,mouseconsensus
P04114,P98155,Apob,Vldlr,mouseconsensus
P04114,P98164,Apob,Lrp2,mouseconsensus
P04114,Q07954,Apob,Lrp1,mouseconsensus
P04114,Q14114,Apob,Lrp8,mouseconsensus
P04114,Q86X29,Apob,Lsr,mouseconsensus
P04114,Q9Y2C9,Apob,Tlr6,mouseconsensus
P04141,COMPLEX:P15509_P32927,Csf2,Csf2ra_Csf2rb,mouseconsensus
P04141,P05556,Csf2,Itgb1,mouseconsensus
P04141,P07333,Csf2,Csf1r,mouseconsensus
P04141,P26951,Csf2,Il3ra,mouseconsensus
P04141,P34741,Csf2,Sdc2,mouseconsensus
P04141,Q13797,Csf2,Itga9,mouseconsensus
P04141,Q99062,Csf2,Csf3r,mouseconsensus
P04628,COMPLEX:O00144_O75197,Wnt1,Fzd9_Lrp5,mouseconsensus
P04628,COMPLEX:O00144_O75581,Wnt1,Fzd9_Lrp6,mouseconsensus
P04628,COMPLEX:O60353_O75197,Wnt1,Fzd6_Lrp5,mouseconsensus
P04628,COMPLEX:O60353_O75581,Wnt1,Fzd6_Lrp6,mouseconsensus
P04628,COMPLEX:O75084_O75197,Wnt1,Fzd7_Lrp5,mouseconsensus
P04628,COMPLEX:O75084_O75581,Wnt1,Fzd7_Lrp6,mouseconsensus
P04628,COMPLEX:O75197_Q13467,Wnt1,Fzd5_Lrp5,mouseconsensus
P04628,COMPLEX:O75197_Q14332,Wnt1,Fzd2_Lrp5,mouseconsensus
P04628,COMPLEX:O75197_Q9H461,Wnt1,Fzd8_Lrp5,mouseconsensus
P04628,COMPLEX:O75197_Q9NPG1,Wnt1,Fzd3_Lrp5,mouseconsensus
P04628,COMPLEX:O75197_Q9ULV1,Wnt1,Fzd4_Lrp5,mouseconsensus
P04628,COMPLEX:O75197_Q9ULW2,Wnt1,Fzd10_Lrp5,mouseconsensus
P04628,COMPLEX:O75197_Q9UP38,Wnt1,Fzd1_Lrp5,mouseconsensus
P04628,COMPLEX:O75581_Q13467,Wnt1,Fzd5_Lrp6,mouseconsensus
P04628,COMPLEX:O75581_Q14332,Wnt1,Fzd2_Lrp6,mouseconsensus
P04628,COMPLEX:O75581_Q9H461,Wnt1,Fzd8_Lrp6,mouseconsensus
P04628,COMPLEX:O75581_Q9NPG1,Wnt1,Fzd3_Lrp6,mouseconsensus
P04628,COMPLEX:O75581_Q9ULV1,Wnt1,Fzd4_Lrp6,mouseconsensus
P04628,COMPLEX:O75581_Q9ULW2,Wnt1,Fzd10_Lrp6,mouseconsensus
P04628,COMPLEX:O75581_Q9UP38,Wnt1,Fzd1_Lrp6,mouseconsensus
P04628,P16671,Wnt1,Cd36,mouseconsensus
P04628,P34925,Wnt1,Ryk,mouseconsensus
P04628,Q01974,Wnt1,Ror2,mouseconsensus
P04808,Q8TDU9,Rln1,Rxfp4,mouseconsensus
P04808,Q8WXD0,Rln1,Rxfp2,mouseconsensus
P04808,Q9HBX9,Rln1,Rxfp1,mouseconsensus
P04808,Q9NSD7,Rln1,Rxfp3,mouseconsensus
P05014,COMPLEX:P17181_P48551,Ifna11,Ifnar1_Ifnar2,mouseconsensus
P05019,COMPLEX:P05106_P06756,Igf1,Itgav_Itgb3,mouseconsensus
P05019,COMPLEX:P16144_P23229,Igf1,Itga6_Itgb4,mouseconsensus
P05019,P06213,Igf1,Insr,mouseconsensus
P05019,P08069,Igf1,Igf1r,mouseconsensus
P05019,P11717,Igf1,Igf2r,mouseconsensus
P05090,P48357,Apod,Lepr,mouseconsensus
P05109,O00206,S100a8,Tlr4,mouseconsensus
P05109,P05107,S100a8,Itgb2,mouseconsensus
P05109,P16671,S100a8,Cd36,mouseconsensus
P05109,P34810,S100a8,Cd68,mouseconsensus
P05109,Q15109,S100a8,Ager,mouseconsensus
P05111,Q03167,Inha,Tgfbr3,mouseconsensus
P05111,Q04771,Inha,Acvr1,mouseconsensus
P05112,COMPLEX:P24394_P31785,Il4,Il2rg_Il4ra,mouseconsensus
P05112,COMPLEX:P24394_P35225_P78552,Il4,Il13_Il13ra1_Il4ra,mouseconsensus
P05112,COMPLEX:P24394_P78552,Il4,Il13ra1_Il4ra,mouseconsensus
P05112,COMPLEX:P24394_Q14627,Il4,Il13ra2_Il4ra,mouseconsensus
P05112,P19397,Il4,Cd53,mouseconsensus
P05113,COMPLEX:P32927_Q01344,Il5,Csf2rb_Il5ra,mouseconsensus
P05230,O14786,Fgf1,Nrp1,mouseconsensus
P05230,P00533,Fgf1,Egfr,mouseconsensus
P05230,P11362,Fgf1,Fgfr1,mouseconsensus
P05230,P16070,Fgf1,Cd44,mouseconsensus
P05230,P21802,Fgf1,Fgfr2,mouseconsensus
P05230,P22455,Fgf1,Fgfr4,mouseconsensus
P05230,P22607,Fgf1,Fgfr3,mouseconsensus
P05230,Q03167,Fgf1,Tgfbr3,mouseconsensus
P05230,Q6UVK1,Fgf1,Cspg4,mouseconsensus
P05230,Q8N441,Fgf1,Fgfrl1,mouseconsensus
P05231,COMPLEX:P08887_P40189,Il6,Il6ra_Il6st,mouseconsensus
P05231,P13726,Il6,F3,mouseconsensus
P05231,P35367,Il6,Hrh1,mouseconsensus
P05305,P24530,Edn1,Ednrb,mouseconsensus
P05305,P25101,Edn1,Ednra,mouseconsensus
P06307,P32238,Cck,Cckar,mouseconsensus
P06307,P32239,Cck,Cckbr,mouseconsensus
P06702,O00206,S100a9,Tlr4,mouseconsensus
P06702,P05107,S100a9,Itgb2,mouseconsensus
P06702,P16671,S100a9,Cd36,mouseconsensus
P06702,P34810,S100a9,Cd68,mouseconsensus
P06702,Q15109,S100a9,Ager,mouseconsensus
P06727,P01130,Apoa4,Ldlr,mouseconsensus
P06727,P98164,Apoa4,Lrp2,mouseconsensus
P06727,Q07954,Apoa4,Lrp1,mouseconsensus
P06744,P04629,Gpi1,Ntrk1,mouseconsensus
P06850,O60895,Crh,Ramp2,mouseconsensus
P06850,O60896,Crh,Ramp3,mouseconsensus
P06850,P07550,Crh,Adrb2,mouseconsensus
P06850,P13945,Crh,Adrb3,mouseconsensus
P06850,P16473,Crh,Tshr,mouseconsensus
P06850,P32241,Crh,Vipr1,mouseconsensus
P06850,P34998,Crh,Crhr1,mouseconsensus
P06850,P41586,Crh,Adcyap1r1,mouseconsensus
P06850,Q01718,Crh,Mc2r,mouseconsensus
P06850,Q03431,Crh,Pth1r,mouseconsensus
P06850,Q13324,Crh,Crhr2,mouseconsensus
P06850,Q99678,Crh,Gpr20,mouseconsensus
P06850,Q9NQS5,Crh,Gpr84,mouseconsensus
P07477,O00254,Try10,F2rl2,mouseconsensus
P07477,P25116,Try10,F2r,mouseconsensus
P07477,P55085,Try10,F2rl1,mouseconsensus
P07477,Q8TEW0,Try10,Pard3,mouseconsensus
P07477,Q96RI0,Try10,F2rl3,mouseconsensus
P07478,O00254,Prss2,F2rl2,mouseconsensus
P07478,P25116,Prss2,F2r,mouseconsensus
P07478,P55085,Prss2,F2rl1,mouseconsensus
P07478,Q8TEW0,Prss2,Pard3,mouseconsensus
P07478,Q96RI0,Prss2,F2rl3,mouseconsensus
P07492,P28336,Grp,Nmbr,mouseconsensus
P07492,P30550,Grp,Grpr,mouseconsensus
P07492,P32247,Grp,Brs3,mouseconsensus
P07585,O00206,Dcn,Tlr4,mouseconsensus
P07585,O60603,Dcn,Tlr2,mouseconsensus
P07585,P00533,Dcn,Egfr,mouseconsensus
P07585,P08581,Dcn,Met,mouseconsensus
P07585,Q15303,Dcn,Erbb4,mouseconsensus
P08476,Q03167,Inhba,Tgfbr3,mouseconsensus
P08476,Q13145,Inhba,Bambi,mouseconsensus
P08620,O14786,Fgf4,Nrp1,mouseconsensus
P08620,P11362,Fgf4,Fgfr1,mouseconsensus
P08620,P21802,Fgf4,Fgfr2,mouseconsensus
P08620,P22455,Fgf4,Fgfr4,mouseconsensus
P08620,P22607,Fgf4,Fgfr3,mouseconsensus
P08620,Q8N441,Fgf4,Fgfrl1,mouseconsensus
P08949,P28336,Nmb,Nmbr,mouseconsensus
P08949,P30550,Nmb,Grpr,mouseconsensus
P08949,P32247,Nmb,Brs3,mouseconsensus
P09038,O14786,Fgf2,Nrp1,mouseconsensus
P09038,O75056,Fgf2,Sdc3,mouseconsensus
P09038,O75487,Fgf2,Gpc4,mouseconsensus
P09038,P11362,Fgf2,Fgfr1,mouseconsensus
P09038,P16070,Fgf2,Cd44,mouseconsensus
P09038,P18827,Fgf2,Sdc1,mouseconsensus
P09038,P21802,Fgf2,Fgfr2,mouseconsensus
P09038,P22455,Fgf2,Fgfr4,mouseconsensus
P09038,P22607,Fgf2,Fgfr3,mouseconsensus
P09038,P34741,Fgf2,Sdc2,mouseconsensus
P09038,Q8N441,Fgf2,Fgfrl1,mouseconsensus
P09382,P05556,Lgals1,Itgb1,mouseconsensus
P09382,P08575,Lgals1,Ptprc,mouseconsensus
P09544,COMPLEX:O00144_O75197,Wnt2,Fzd9_Lrp5,mouseconsensus
P09544,COMPLEX:O00144_O75581,Wnt2,Fzd9_Lrp6,mouseconsensus
P09544,COMPLEX:O60353_O75197,Wnt2,Fzd6_Lrp5,mouseconsensus
P09544,COMPLEX:O60353_O75581,Wnt2,Fzd6_Lrp6,mouseconsensus
P09544,COMPLEX:O75084_O75197,Wnt2,Fzd7_Lrp5,mouseconsensus
P09544,COMPLEX:O75084_O75581,Wnt2,Fzd7_Lrp6,mouseconsensus
P09544,COMPLEX:O75197_Q13467,Wnt2,Fzd5_Lrp5,mouseconsensus
P09544,COMPLEX:O75197_Q14332,Wnt2,Fzd2_Lrp5,mouseconsensus
P09544,COMPLEX:O75197_Q9H461,Wnt2,Fzd8_Lrp5,mouseconsensus
P09544,COMPLEX:O75197_Q9NPG1,Wnt2,Fzd3_Lrp5,mouseconsensus
P09544,COMPLEX:O75197_Q9ULV1,Wnt2,Fzd4_Lrp5,mouseconsensus
P09544,COMPLEX:O75197_Q9ULW2,Wnt2,Fzd10_Lrp5,mouseconsensus
P09544,COMPLEX:O75197_Q9UP38,Wnt2,Fzd1_Lrp5,mouseconsensus
P09544,COMPLEX:O75581_Q13467,Wnt2,Fzd5_Lrp6,mouseconsensus
P09544,COMPLEX:O75581_Q14332,Wnt2,Fzd2_Lrp6,mouseconsensus
P09544,COMPLEX:O75581_Q9H461,Wnt2,Fzd8_Lrp6,mouseconsensus
P09544,COMPLEX:O75581_Q9NPG1,Wnt2,Fzd3_Lrp6,mouseconsensus
P09544,COMPLEX:O75581_Q9ULV1,Wnt2,Fzd4_Lrp6,mouseconsensus
P09544,COMPLEX:O75581_Q9ULW2,Wnt2,Fzd10_Lrp6,mouseconsensus
P09544,COMPLEX:O75581_Q9UP38,Wnt2,Fzd1_Lrp6,mouseconsensus
P09681,O60895,Gip,Ramp2,mouseconsensus
P09681,O60896,Gip,Ramp3,mouseconsensus
P09681,P06213,Gip,Insr,mouseconsensus
P09681,P07550,Gip,Adrb2,mouseconsensus
P09681,P13945,Gip,Adrb3,mouseconsensus
P09681,P16473,Gip,Tshr,mouseconsensus
P09681,P32241,Gip,Vipr1,mouseconsensus
P09681,P41586,Gip,Adcyap1r1,mouseconsensus
P09681,P48546,Gip,Gipr,mouseconsensus
P09681,Q03431,Gip,Pth1r,mouseconsensus
P09681,Q99678,Gip,Gpr20,mouseconsensus
P09681,Q9NQS5,Gip,Gpr84,mouseconsensus
P09919,P07333,Csf3,Csf1r,mouseconsensus
P09919,Q99062,Csf3,Csf3r,mouseconsensus
P0C0P6,O60895,Nps,Ramp2,mouseconsensus
P0C0P6,O60896,Nps,Ramp3,mouseconsensus
P0C0P6,P07550,Nps,Adrb2,mouseconsensus
P0C0P6,P13945,Nps,Adrb3,mouseconsensus
P0C0P6,P16473,Nps,Tshr,mouseconsensus
P0C0P6,P32241,Nps,Vipr1,mouseconsensus
P0C0P6,P41586,Nps,Adcyap1r1,mouseconsensus
P0C0P6,Q03431,Nps,Pth1r,mouseconsensus
P0C0P6,Q6W5P4,Nps,Npsr1,mouseconsensus
P0C0P6,Q99678,Nps,Gpr20,mouseconsensus
P0C0P6,Q9NQS5,Nps,Gpr84,mouseconsensus
P10082,P08913,Pyy,Adra2a,mouseconsensus
P10082,P25929,Pyy,Npy1r,mouseconsensus
P10082,P48039,Pyy,Mtnr1a,mouseconsensus
P10082,P49146,Pyy,Npy2r,mouseconsensus
P10082,Q14831,Pyy,Grm7,mouseconsensus
P10082,Q15761,Pyy,Npy5r,mouseconsensus
P10082,Q9NYM4,Pyy,Gpr83,mouseconsensus
P10092,O60894,Calca,Ramp1,mouseconsensus
P10092,O60895,Calca,Ramp2,mouseconsensus
P10092,O60896,Calca,Ramp3,mouseconsensus
P10092,P07550,Calca,Adrb2,mouseconsensus
P10092,P13945,Calca,Adrb3,mouseconsensus
P10092,P16473,Calca,Tshr,mouseconsensus
P10092,P32241,Calca,Vipr1,mouseconsensus
P10092,P41586,Calca,Adcyap1r1,mouseconsensus
P10092,Q03431,Calca,Pth1r,mouseconsensus
P10092,Q16602,Calca,Calcrl,mouseconsensus
P10092,Q99678,Calca,Gpr20,mouseconsensus
P10092,Q9NQS5,Calca,Gpr84,mouseconsensus
P10451,COMPLEX:P05106_P06756,Spp1,Itgav_Itgb3,mouseconsensus
P10451,COMPLEX:P05556_P06756,Spp1,Itgav_Itgb1,mouseconsensus
P10451,COMPLEX:P05556_P08648,Spp1,Itga5_Itgb1,mouseconsensus
P10451,COMPLEX:P05556_P13612,Spp1,Itga4_Itgb1,mouseconsensus
P10451,COMPLEX:P05556_P53708,Spp1,Itga8_Itgb1,mouseconsensus
P10451,COMPLEX:P05556_Q13797,Spp1,Itga9_Itgb1,mouseconsensus
P10451,COMPLEX:P06756_P18084,Spp1,Itgav_Itgb5,mouseconsensus
P10451,COMPLEX:P06756_P18564,Spp1,Itgav_Itgb6,mouseconsensus
P10451,P16070,Spp1,Cd44,mouseconsensus
P10451,P35408,Spp1,Ptger4,mouseconsensus
P10451,P51685,Spp1,Ccr8,mouseconsensus
P10745,P46531,Rbp3,Notch1,mouseconsensus
P10767,P11362,Fgf6,Fgfr1,mouseconsensus
P10767,P21802,Fgf6,Fgfr2,mouseconsensus
P10767,P22455,Fgf6,Fgfr4,mouseconsensus
P10767,P22607,Fgf6,Fgfr3,mouseconsensus
P10997,O60894,Iapp,Ramp1,mouseconsensus
P10997,O60895,Iapp,Ramp2,mouseconsensus
P10997,O60896,Iapp,Ramp3,mouseconsensus
P10997,P07550,Iapp,Adrb2,mouseconsensus
P10997,P13945,Iapp,Adrb3,mouseconsensus
P10997,P16473,Iapp,Tshr,mouseconsensus
P10997,P32241,Iapp,Vipr1,mouseconsensus
P10997,P41586,Iapp,Adcyap1r1,mouseconsensus
P10997,Q03431,Iapp,Pth1r,mouseconsensus
P10997,Q16602,Iapp,Calcrl,mouseconsensus
P10997,Q99678,Iapp,Gpr20,mouseconsensus
P10997,Q9NQS5,Iapp,Gpr84,mouseconsensus
P11487,P11362,Fgf3,Fgfr1,mouseconsensus
P11487,P21802,Fgf3,Fgfr2,mouseconsensus
P11487,P22455,Fgf3,Fgfr4,mouseconsensus
P11487,P22607,Fgf3,Fgfr3,mouseconsensus
P11487,Q8N441,Fgf3,Fgfrl1,mouseconsensus
P11684,P98164,Scgb1a1,Lrp2,mouseconsensus
P12034,P11362,Fgf5,Fgfr1,mouseconsensus
P12034,P21802,Fgf5,Fgfr2,mouseconsensus
P12034,P22455,Fgf5,Fgfr4,mouseconsensus
P12034,P22607,Fgf5,Fgfr3,mouseconsensus
P12272,O60895,Pthlh,Ramp2,mouseconsensus
P12272,O60896,Pthlh,Ramp3,mouseconsensus
P12272,P07550,Pthlh,Adrb2,mouseconsensus
P12272,P13945,Pthlh,Adrb3,mouseconsensus
P12272,P16473,Pthlh,Tshr,mouseconsensus
P12272,P32241,Pthlh,Vipr1,mouseconsensus
P12272,P41586,Pthlh,Adcyap1r1,mouseconsensus
P12272,P49190,Pthlh,Pth2r,mouseconsensus
P12272,P49683,Pthlh,Prlhr,mouseconsensus
P12272,Q03431,Pthlh,Pth1r,mouseconsensus
P12272,Q99678,Pthlh,Gpr20,mouseconsensus
P12272,Q9NQS5,Pthlh,Gpr84,mouseconsensus
P12273,P01730,Pip,Cd4,mouseconsensus
P12544,O00254,Gzma,F2rl2,mouseconsensus
P12544,P25116,Gzma,F2r,mouseconsensus
P12544,P55085,Gzma,F2rl1,mouseconsensus
P12544,Q8TEW0,Gzma,Pard3,mouseconsensus
P12544,Q96RI0,Gzma,F2rl3,mouseconsensus
P12643,COMPLEX:O00238_P27037,Bmp2,Acvr2a_Bmpr1b,mouseconsensus
P12643,COMPLEX:O00238_Q13705,Bmp2,Acvr2b_Bmpr1b,mouseconsensus
P12643,COMPLEX:O00238_Q13873,Bmp2,Bmpr1b_Bmpr2,mouseconsensus
P12643,COMPLEX:P27037_P36894,Bmp2,Acvr2a_Bmpr1a,mouseconsensus
P12643,COMPLEX:P36894_Q13705,Bmp2,Acvr2b_Bmpr1a,mouseconsensus
P12643,COMPLEX:P36894_Q13873,Bmp2,Bmpr1a_Bmpr2,mouseconsensus
P12643,P35052,Bmp2,Gpc1,mouseconsensus
P12643,Q04771,Bmp2,Acvr1,mouseconsensus
P12643,Q99835,Bmp2,Smo,mouseconsensus
P12644,COMPLEX:O00238_P27037,Bmp4,Acvr2a_Bmpr1b,mouseconsensus
P12644,COMPLEX:O00238_Q13705,Bmp4,Acvr2b_Bmpr1b,mouseconsensus
P12644,COMPLEX:O00238_Q13873,Bmp4,Bmpr1b_Bmpr2,mouseconsensus
P12644,COMPLEX:P27037_P36894,Bmp4,Acvr2a_Bmpr1a,mouseconsensus
P12644,COMPLEX:P36894_Q13705,Bmp4,Acvr2b_Bmpr1a,mouseconsensus
P12644,COMPLEX:P36894_Q13873,Bmp4,Bmpr1a_Bmpr2,mouseconsensus
P12644,O75581,Bmp4,Lrp6,mouseconsensus
P12645,COMPLEX:P27037_P36896,Bmp3,Acvr1b_Acvr2a,mouseconsensus
P12645,O00238,Bmp3,Bmpr1b,mouseconsensus
P12645,P36894,Bmp3,Bmpr1a,mouseconsensus
P12645,Q13705,Bmp3,Acvr2b,mouseconsensus
P12645,Q13873,Bmp3,Bmpr2,mouseconsensus
P13232,COMPLEX:P16871_P31785,Il7,Il2rg_Il7r,mouseconsensus
